id	observed	expected
G000375585	p__	p__Proteobacteria
G001028175	p__	p__Proteobacteria
G010587385	p__	p__Proteobacteria
G902619165	p__	p__Proteobacteria
G002083985	p__	p__DPANN_group
G004319585	p__	p__Proteobacteria
G011523245	p__	p__PVC_group
G000761245	p__	p__Proteobacteria
G002113025	p__	p__Proteobacteria
G010500915	p__	p__Proteobacteria
G002499905	p__	p__Stenosarchaea_group
G003063295	p__	p__Proteobacteria
G002328485	p__	p__Proteobacteria
G009923995	p__	p__Proteobacteria
G902812465	p__	p__Acidobacteria
G902614055	p__	p__Proteobacteria
G000245735	p__	p__Proteobacteria
G900104035	p__	p__Proteobacteria
G902594245	p__	p__Proteobacteria
G009777165	p__	p__PVC_group
G001189295	p__	p__Proteobacteria
G000940995	p__	p__Proteobacteria
G001683895	p__	p__Proteobacteria
G006438735	p__	p__Proteobacteria
G005281815	p__	p__Proteobacteria
G002327225	p__	p__Proteobacteria
G008801405	p__	p__Proteobacteria
G003261235	p__	p__Proteobacteria
G002299005	p__	p__Proteobacteria
G002401185	p__	p__Proteobacteria
G009902005	p__	p__Proteobacteria
G902633185	p__	p__Proteobacteria
G003111685	p__	p__Proteobacteria
G902806985	p__	p__Proteobacteria
G011302055	p__	p__Proteobacteria
G001553625	p__	p__Proteobacteria
G001186335	p__	p__Proteobacteria
G003544855	p__	p__Proteobacteria
G011051075	p__	p__Proteobacteria
G003242275	p__	p__Proteobacteria
G002105285	p__	p__Proteobacteria
G902596185	p__	p__Proteobacteria
G900013425	p__	p__Proteobacteria
G002344285	p__	p__Proteobacteria
G002167215	p__	p__Proteobacteria
G000764645	p__	p__Proteobacteria
G002480345	p__	p__PVC_group
G003011895	p__	p__Proteobacteria
G900637545	p__	p__Proteobacteria
G000688255	p__	p__Proteobacteria
G000739995	p__	p__Proteobacteria
G902825845	p__	p__Proteobacteria
G003567475	p__	p__Proteobacteria
G007127275	p__	p__PVC_group
G011361925	p__	p__Proteobacteria
G003820645	p__	p__Proteobacteria
G002796305	p__	p__Proteobacteria
G002704625	p__	p__Proteobacteria
G002298145	p__	p__PVC_group
G002435715	p__	p__Proteobacteria
G000300975	p__	p__Proteobacteria
G006844705	p__	p__Proteobacteria
G011762005	p__	p__Proteobacteria
G002418595	p__	p__PVC_group
G003527555	p__	p__PVC_group
G009914615	p__	p__Proteobacteria
G001647715	p__	p__Proteobacteria
G000092925	p__	p__Proteobacteria
G902541775	p__	p__Proteobacteria
G009861545	p__	p__Acidobacteria
G001767915	p__	p__Proteobacteria
G000968135	p__	p__Proteobacteria
G004296785	p__	p__PVC_group
G001828645	p__	p__PVC_group
G009693245	p__	p__Proteobacteria
G010448615	p__	p__Proteobacteria
G008682415	p__	p__Acidobacteria
G000422645	p__	p__Proteobacteria
G003352165	p__	p__Proteobacteria
G001875255	p__	p__FCB_group
G002779065	p__	p__DPANN_group
G003661125	p__	p__Stenosarchaea_group
G009363415	p__	p__Proteobacteria
G011367845	p__	p__PVC_group
G900188165	p__	p__Proteobacteria
G002255985	p__	p__Proteobacteria
G902635515	p__	p__Proteobacteria
G902625715	p__	p__Proteobacteria
G003390395	p__	p__Proteobacteria
G000007605	p__	p__PVC_group
G002127265	p__	p__Proteobacteria
G009780575	p__	p__Diaforarchaea_group
G001418345	p__	p__Proteobacteria
G011358415	p__	p__DPANN_group
G003991975	p__	p__Proteobacteria
G003162425	p__	p__Acidobacteria
G003213455	p__	p__SAR86_cluster
G009937615	p__	p__Proteobacteria
G002067865	p__	p__Diaforarchaea_group
G902630715	p__	p__SAR86_cluster
G000163555	p__	p__Proteobacteria
G902558375	p__	p__SAR86_cluster
G001628815	p__	p__Proteobacteria
G003223935	p__	p__Acidobacteria
G011388425	p__	p__Acidobacteria
G001591045	p__	p__Proteobacteria
G003550665	p__	p__Proteobacteria
G008520305	p__	p__Proteobacteria
G900317365	p__	p__PVC_group
G902550635	p__	p__Proteobacteria
G001544755	p__	p__Proteobacteria
G000285295	p__	p__Proteobacteria
G000471925	p__	p__Proteobacteria
G902592345	p__	p__Proteobacteria
G003003255	p__	p__Proteobacteria
G002855495	p__	p__Proteobacteria
G002415085	p__	p__Proteobacteria
G003584895	p__	p__Proteobacteria
G000014745	p__	p__Proteobacteria
G003697015	p__	p__Acidobacteria
G003142535	p__	p__Proteobacteria
G009296165	p__	p__Proteobacteria
G000169435	p__	p__Proteobacteria
G007988945	p__	p__Proteobacteria
G902552755	p__	p__Proteobacteria
G003220975	p__	p__FCB_group
G000024505	p__	p__Proteobacteria
G002503985	p__	p__Diaforarchaea_group
G002101295	p__	p__Proteobacteria
G002728255	p__	p__Proteobacteria
G011058465	p__	p__Proteobacteria
G010998615	p__	p__Proteobacteria
G002280675	p__	p__Proteobacteria
G003136215	p__	p__Acidobacteria
G000255355	p__	p__Proteobacteria
G007123575	p__	p__Proteobacteria
G001931485	p__	p__Proteobacteria
G900478215	p__	p__Proteobacteria
G003315195	p__	p__Proteobacteria
G000020665	p__	p__Proteobacteria
G900092025	p__	p__Proteobacteria
G902799835	p__	p__Proteobacteria
G900184095	p__	p__Proteobacteria
G002067035	p__	p__Stenosarchaea_group
G013001295	p__	p__Proteobacteria
G900302455	p__	p__Proteobacteria
G001854605	p__	p__Proteobacteria
G003935715	p__	p__Proteobacteria
G001302725	p__	p__FCB_group
G000963005	p__	p__Proteobacteria
G002505185	p__	p__Diaforarchaea_group
G002717225	p__	p__Proteobacteria
G001648025	p__	p__Proteobacteria
G008369105	p__	p__Proteobacteria
G900109725	p__	p__Proteobacteria
G000813145	p__	p__Proteobacteria
G003445855	p__	p__PVC_group
G003353845	p__	p__Proteobacteria
G003208615	p__	p__Proteobacteria
G003387155	p__	p__Proteobacteria
G900109205	p__	p__Proteobacteria
G000963885	p__	p__Proteobacteria
G007135015	p__	p__Proteobacteria
G011057975	p__	p__Proteobacteria
G900496975	p__	p__Proteobacteria
G902580535	p__	p__Proteobacteria
G001995075	p__	p__Proteobacteria
G002753615	p__	p__Proteobacteria
G000428825	p__	p__Proteobacteria
G002718375	p__	p__Proteobacteria
G004339595	p__	p__Proteobacteria
G003184265	p__	p__Proteobacteria
G003258945	p__	p__Proteobacteria
G000019845	p__	p__Proteobacteria
G001957135	p__	p__Proteobacteria
G003206495	p__	p__Proteobacteria
G000753945	p__	p__Proteobacteria
G902622875	p__	p__SAR116_cluster
G902628275	p__	p__Proteobacteria
G002293125	p__	p__PVC_group
G002298225	p__	p__Acidobacteria
G900143745	p__	p__Proteobacteria
G002084585	p__	p__PVC_group
G902623005	p__	p__Proteobacteria
G009692605	p__	p__Proteobacteria
G009833085	p__	p__Proteobacteria
G003644925	p__	p__FCB_group
G902571095	p__	p__Proteobacteria
G003574735	p__	p__Proteobacteria
G007129405	p__	p__PVC_group
G900631955	p__	p__Proteobacteria
G009258225	p__	p__Proteobacteria
G003667445	p__	p__Proteobacteria
G902622515	p__	p__SAR116_cluster
G000754815	p__	p__Proteobacteria
G000577275	p__	p__Proteobacteria
G004347865	p__	p__Euryarchaeota
G004297945	p__	p__Proteobacteria
G000239775	p__	p__Proteobacteria
G002003665	p__	p__Proteobacteria
G002115825	p__	p__Proteobacteria
G000815465	p__	p__Proteobacteria
G003819975	p__	p__Proteobacteria
G004803755	p__	p__Proteobacteria
G004217415	p__	p__Proteobacteria
G000017205	p__	p__Proteobacteria
G001464425	p__	p__Proteobacteria
G900116015	p__	p__Proteobacteria
G010671725	p__	p__Proteobacteria
G900187945	p__	p__Proteobacteria
G001854125	p__	p__Proteobacteria
G902566775	p__	p__Proteobacteria
G013044065	p__	p__PVC_group
G001463745	p__	p__Proteobacteria
G001598435	p__	p__Proteobacteria
G003667345	p__	p__Proteobacteria
G002937815	p__	p__Proteobacteria
G000237205	p__	p__PVC_group
G000204255	p__	p__PVC_group
G005144635	p__	p__Proteobacteria
G003696865	p__	p__Acidobacteria
G000633935	p__	p__Proteobacteria
G011320115	p__	p__Proteobacteria
G006218045	p__	p__Proteobacteria
G002308515	p__	p__PVC_group
G900468625	p__	p__Proteobacteria
G004193285	p__	p__Proteobacteria
G002421905	p__	p__Proteobacteria
G902776415	p__	p__Proteobacteria
G004282875	p__	p__Proteobacteria
G000215705	p__	p__Proteobacteria
G000012125	p__	p__PVC_group
G011391085	p__	p__Proteobacteria
G000531095	p__	p__PVC_group
G007097525	p__	p__Proteobacteria
G003241385	p__	p__Proteobacteria
G004298475	p__	p__Proteobacteria
G000255655	p__	p__PVC_group
G003487005	p__	p__Acidobacteria
G000325745	p__	p__Proteobacteria
G007751475	p__	p__PVC_group
G002838165	p__	p__Proteobacteria
G005776735	p__	p__Proteobacteria
G000519085	p__	p__Proteobacteria
G001580615	p__	p__Proteobacteria
G007116755	p__	p__Proteobacteria
G902519325	p__	p__Proteobacteria
G902545825	p__	p__Proteobacteria
G002778785	p__	p__Proteobacteria
G011752815	p__	p__Proteobacteria
G001767435	p__	p__Acidobacteria
G007280315	p__	p__Proteobacteria
G007280415	p__	p__Proteobacteria
G000621525	p__	p__Proteobacteria
G004213565	p__	p__Proteobacteria
G902615745	p__	p__Proteobacteria
G011391255	p__	p__Proteobacteria
G000384335	p__	p__Proteobacteria
G900696465	p__	p__PVC_group
G000688455	p__	p__Acidobacteria
G009937385	p__	p__Proteobacteria
G002208095	p__	p__Proteobacteria
G002261425	p__	p__Proteobacteria
G011368315	p__	p__PVC_group
G003971065	p__	p__Proteobacteria
G001938945	p__	p__Proteobacteria
G000192865	p__	p__Proteobacteria
G001544595	p__	p__Proteobacteria
G000196175	p__	p__Proteobacteria
G004364345	p__	p__PVC_group
G000447205	p__	p__Proteobacteria
G004558035	p__	p__PVC_group
G009841725	p__	p__Proteobacteria
G902519375	p__	p__Proteobacteria
G003645395	p__	p__Proteobacteria
G902629695	p__	p__Proteobacteria
G002419215	p__	p__Proteobacteria
G001443525	p__	p__Proteobacteria
G902612805	p__	p__Proteobacteria
G010131535	p__	p__Proteobacteria
G001898705	p__	p__Proteobacteria
G012032235	p__	p__PVC_group
G004193595	p__	p__Proteobacteria
G009843005	p__	p__Proteobacteria
G007002745	p__	p__Proteobacteria
G002340305	p__	p__Proteobacteria
G902555185	p__	p__Proteobacteria
G001983995	p__	p__Proteobacteria
G902541435	p__	p__Proteobacteria
G003641345	p__	p__FCB_group
G002313355	p__	p__PVC_group
G004123845	p__	p__Proteobacteria
G001676655	p__	p__Proteobacteria
G001266615	p__	p__Proteobacteria
G902596355	p__	p__Proteobacteria
G003671055	p__	p__PVC_group
G001399455	p__	p__Proteobacteria
G003402695	p__	p__PVC_group
G011058495	p__	p__PVC_group
G003268955	p__	p__Proteobacteria
G011390565	p__	p__Proteobacteria
G002320455	p__	p__Proteobacteria
G003244125	p__	p__PVC_group
G004402045	p__	p__Proteobacteria
G005844085	p__	p__Proteobacteria
G001632845	p__	p__Proteobacteria
G000586315	p__	p__Proteobacteria
G002694155	p__	p__Proteobacteria
G003402745	p__	p__PVC_group
G003219925	p__	p__PVC_group
G011355085	p__	p__Proteobacteria
G011052165	p__	p__Proteobacteria
G003212415	p__	p__Proteobacteria
G004299845	p__	p__PVC_group
G000759655	p__	p__Proteobacteria
G900696695	p__	p__Proteobacteria
G902705875	p__	p__Proteobacteria
G000739015	p__	p__Proteobacteria
G001293165	p__	p__Proteobacteria
G009649835	p__	p__Stenosarchaea_group
G002702725	p__	p__Proteobacteria
G001447385	p__	p__Proteobacteria
G002401425	p__	p__Candidatus_Peregrinibacteria
G004683865	p__	p__Proteobacteria
G009694125	p__	p__Proteobacteria
G000478685	p__	p__Proteobacteria
G006864455	p__	p__Proteobacteria
G003695205	p__	p__Proteobacteria
G002900965	p__	p__Proteobacteria
G002751875	p__	p__Proteobacteria
G003645535	p__	p__Proteobacteria
G002747255	p__	p__Acidobacteria
G902619615	p__	p__SAR116_cluster
G000007305	p__	p__Euryarchaeota
G003056335	p__	p__Proteobacteria
G012927125	p__	p__Proteobacteria
G900149695	p__	p__Proteobacteria
G000021705	p__	p__ant,_tsetse,_mealybug,_aphid,_etc._endosymbionts
G000406105	p__	p__Proteobacteria
G011064935	p__	p__PVC_group
G002188465	p__	p__Proteobacteria
G000737335	p__	p__Proteobacteria
G002382325	p__	p__Proteobacteria
G003390865	p__	p__Proteobacteria
G006738645	p__	p__Proteobacteria
G011332665	p__	p__Proteobacteria
G002709915	p__	p__PVC_group
G009783865	p__	p__PVC_group
G002807665	p__	p__Proteobacteria
G900100205	p__	p__Proteobacteria
G003058325	p__	p__Proteobacteria
G003050745	p__	p__Proteobacteria
G000935045	p__	p__Proteobacteria
G007667275	p__	p__Proteobacteria
G002272875	p__	p__Proteobacteria
G003172875	p__	p__Proteobacteria
G002240395	p__	p__Proteobacteria
G902574525	p__	p__Proteobacteria
G009885825	p__	p__Proteobacteria
G902540275	p__	p__Proteobacteria
G902527635	p__	p__Proteobacteria
G008801925	p__	p__Proteobacteria
G001801865	p__	p__Proteobacteria
G013331375	p__	p__Stenosarchaea_group
G002162315	p__	p__Proteobacteria
G000819885	p__	p__Proteobacteria
G002256535	p__	p__candidate_division_WOR-3
G003560175	p__	p__Proteobacteria
G003557565	p__	p__Proteobacteria
G009827455	p__	p__Proteobacteria
G000374645	p__	p__Proteobacteria
G902599665	p__	p__Proteobacteria
G001304695	p__	p__Proteobacteria
G002424495	p__	p__Proteobacteria
G009760905	p__	p__Proteobacteria
G000745725	p__	p__Proteobacteria
G000959445	p__	p__Proteobacteria
G003819815	p__	p__Proteobacteria
G001871085	p__	p__Proteobacteria
G011045115	p__	p__Proteobacteria
G902604175	p__	p__Proteobacteria
G000739815	p__	p__Proteobacteria
G011301715	p__	p__Proteobacteria
G009856625	p__	p__Proteobacteria
G003002925	p__	p__Proteobacteria
G902522895	p__	p__Proteobacteria
G000372065	p__	p__Proteobacteria
G002718155	p__	p__Proteobacteria
G002782005	p__	p__Proteobacteria
G000687145	p__	p__Acidobacteria
G902583295	p__	p__Proteobacteria
G000364445	p__	p__Proteobacteria
G005882995	p__	p__Proteobacteria
G009828025	p__	p__Proteobacteria
G004799395	p__	p__Proteobacteria
G009693905	p__	p__Proteobacteria
G002163245	p__	p__Proteobacteria
G005787565	p__	p__PVC_group
G003096895	p__	p__Proteobacteria
G002413825	p__	p__Proteobacteria
G001682385	p__	p__Proteobacteria
G902812365	p__	p__Acidobacteria
G001858325	p__	p__Proteobacteria
G012026925	p__	p__Proteobacteria
G902528215	p__	p__SAR86_cluster
G002240035	p__	p__Proteobacteria
G000378105	p__	p__PVC_group
G001426225	p__	p__Proteobacteria
G009914725	p__	p__Stenosarchaea_group
G902604065	p__	p__Proteobacteria
G002748705	p__	p__FCB_group
G000176355	p__	p__Proteobacteria
G000423305	p__	p__Proteobacteria
G000189295	p__	p__Proteobacteria
G003349955	p__	p__Proteobacteria
G002498365	p__	p__Diaforarchaea_group
G003221805	p__	p__FCB_group
G007695295	p__	p__PVC_group
G002206635	p__	p__Proteobacteria
G007128865	p__	p__Proteobacteria
G000739875	p__	p__Proteobacteria
G013031355	p__	p__Proteobacteria
G000970325	p__	p__Stenosarchaea_group
G010470675	p__	p__Proteobacteria
G002258215	p__	p__Proteobacteria
G001873935	p__	p__Proteobacteria
G003240695	p__	p__Proteobacteria
G004336975	p__	p__Proteobacteria
G000826105	p__	p__Proteobacteria
G003722335	p__	p__Proteobacteria
G004377485	p__	p__Proteobacteria
G012514415	p__	p__Proteobacteria
G011049715	p__	p__Proteobacteria
G007923255	p__	p__Proteobacteria
G900100015	p__	p__Proteobacteria
G902517745	p__	p__Proteobacteria
G002153605	p__	p__Proteobacteria
G002356115	p__	p__Proteobacteria
G011806565	p__	p__Proteobacteria
G002393065	p__	p__Proteobacteria
G002727065	p__	p__Proteobacteria
G900168325	p__	p__Proteobacteria
G012971745	p__	p__Proteobacteria
G902591755	p__	p__Proteobacteria
G900129095	p__	p__Proteobacteria
G002504405	p__	p__Diaforarchaea_group
G003645605	p__	p__Thermodesulfobacteria
G007280345	p__	p__Proteobacteria
G009900765	p__	p__Proteobacteria
G003724185	p__	p__Proteobacteria
G003331935	p__	p__Proteobacteria
G003219465	p__	p__PVC_group
G002403995	p__	p__Proteobacteria
G003610465	p__	p__Proteobacteria
G001704065	p__	p__Proteobacteria
G011772275	p__	p__PVC_group
G007124095	p__	p__FCB_group
G003225315	p__	p__Acidobacteria
G000334215	p__	p__Proteobacteria
G002747035	p__	p__Proteobacteria
G002842985	p__	p__Proteobacteria
G902594395	p__	p__Proteobacteria
G902587295	p__	p__Proteobacteria
G902539235	p__	p__Proteobacteria
G009768975	p__	p__Proteobacteria
G003131185	p__	p__Proteobacteria
G000442255	p__	p__Proteobacteria
G012511885	p__	p__PVC_group
G001466725	p__	p__Proteobacteria
G002726535	p__	p__Proteobacteria
G001274595	p__	p__Proteobacteria
G001642955	p__	p__PVC_group
G002943835	p__	p__Proteobacteria
G000702445	p__	p__Acidobacteria
G011683955	p__	p__Proteobacteria
G002325825	p__	p__Proteobacteria
G902576785	p__	p__Proteobacteria
G008711465	p__	p__Proteobacteria
G002709075	p__	p__Proteobacteria
G002686255	p__	p__Proteobacteria
G005117025	p__	p__Proteobacteria
G002392285	p__	p__PVC_group
G002238045	p__	p__Proteobacteria
G005116645	p__	p__Proteobacteria
G002386945	p__	p__Proteobacteria
G000429665	p__	p__Proteobacteria
G002419465	p__	p__Proteobacteria
G902545555	p__	p__Proteobacteria
G002030015	p__	p__Proteobacteria
G000024765	p__	p__Proteobacteria
G902529795	p__	p__Proteobacteria
G006517175	p__	p__Proteobacteria
G002375765	p__	p__Proteobacteria
G007128995	p__	p__Proteobacteria
G902596665	p__	p__SAR86_cluster
G902543855	p__	p__Proteobacteria
G002728355	p__	p__Proteobacteria
G003169895	p__	p__FCB_group
G001444425	p__	p__Proteobacteria
G007992195	p__	p__Proteobacteria
G007859935	p__	p__PVC_group
G902556355	p__	p__SAR86_cluster
G002189065	p__	p__Proteobacteria
G902603305	p__	p__Proteobacteria
G006227775	p__	p__Proteobacteria
G900539665	p__	p__Proteobacteria
G000382705	p__	p__Proteobacteria
G002686065	p__	p__Proteobacteria
G000272405	p__	p__Proteobacteria
G000334915	p__	p__Proteobacteria
G003402705	p__	p__PVC_group
G009886095	p__	p__Proteobacteria
G013331265	p__	p__Stenosarchaea_group
G000305785	p__	p__Proteobacteria
G003221035	p__	p__FCB_group
G900299055	p__	p__Proteobacteria
G011682715	p__	p__Proteobacteria
G007748115	p__	p__PVC_group
G001873135	p__	p__Proteobacteria
G011046905	p__	p__Proteobacteria
G902587095	p__	p__Proteobacteria
G004919095	p__	p__Proteobacteria
G001296025	p__	p__Proteobacteria
G001187785	p__	p__Proteobacteria
G011046015	p__	p__Proteobacteria
G900129125	p__	p__Proteobacteria
G002382975	p__	p__FCB_group
G003182475	p__	p__Proteobacteria
G004298385	p__	p__Proteobacteria
G007126095	p__	p__Proteobacteria
G002280475	p__	p__Proteobacteria
G007119835	p__	p__Proteobacteria
G001590905	p__	p__Proteobacteria
G012515825	p__	p__FCB_group
G009692505	p__	p__Proteobacteria
G002435865	p__	p__FCB_group
G003606345	p__	p__Proteobacteria
G001571245	p__	p__Proteobacteria
G902634775	p__	p__Proteobacteria
G006227805	p__	p__Proteobacteria
G902527545	p__	p__Proteobacteria
G009886055	p__	p__Proteobacteria
G000261685	p__	p__Proteobacteria
G003244145	p__	p__PVC_group
G000014865	p__	p__Proteobacteria
G003233475	p__	p__Proteobacteria
G003224785	p__	p__Acidobacteria
G902540995	p__	p__SAR86_cluster
G002795805	p__	p__Proteobacteria
G005788935	p__	p__Proteobacteria
G002812485	p__	p__Proteobacteria
G001506165	p__	p__Proteobacteria
G002814095	p__	p__Proteobacteria
G001187865	p__	p__Proteobacteria
G002993025	p__	p__Proteobacteria
G002789615	p__	p__Acidobacteria
G002162985	p__	p__Proteobacteria
G902519465	p__	p__Proteobacteria
G002708305	p__	p__Proteobacteria
G000319385	p__	p__Proteobacteria
G002842205	p__	p__Proteobacteria
G002352385	p__	p__Proteobacteria
G003241825	p__	p__Proteobacteria
G001718315	p__	p__Proteobacteria
G902527265	p__	p__Proteobacteria
G004843345	p__	p__Proteobacteria
G005792145	p__	p__PVC_group
G003202915	p__	p__Proteobacteria
G000227665	p__	p__Proteobacteria
G900302505	p__	p__Proteobacteria
G001509835	p__	p__Proteobacteria
G002994615	p__	p__Proteobacteria
G003649715	p__	p__Diaforarchaea_group
G000063445	p__	p__Stenosarchaea_group
G009758415	p__	p__Proteobacteria
G002423305	p__	p__Proteobacteria
G000824825	p__	p__Proteobacteria
G000284075	p__	p__Proteobacteria
G002171615	p__	p__Proteobacteria
G002454115	p__	p__Proteobacteria
G002423905	p__	p__Proteobacteria
G005280735	p__	p__Proteobacteria
G003557825	p__	p__FCB_group
G000384075	p__	p__Proteobacteria
G902611175	p__	p__Proteobacteria
G900548895	p__	p__PVC_group
G900111675	p__	p__Proteobacteria
G011367345	p__	p__PVC_group
G009784005	p__	p__Stenosarchaea_group
G011358645	p__	p__DPANN_group
G000276805	p__	p__Proteobacteria
G902570425	p__	p__Proteobacteria
G001469895	p__	p__Proteobacteria
G902859725	p__	p__Proteobacteria
G900109785	p__	p__Proteobacteria
G002307145	p__	p__Proteobacteria
G002354735	p__	p__Proteobacteria
G007133195	p__	p__Proteobacteria
G002718845	p__	p__Proteobacteria
